id_from;id_to;travel_length
54634;46877;71.56
54634;55262;275.73
54635;27512;57.45
54635;46894;62.29
54635;54636;69.49
54636;54635;69.49
54637;28986;17.44
54637;28983;32.65
54637;54626;49.73
54638;35993;61.59
54638;35995;9.52
54639;35974;232.56
54639;48336;102.02
54639;61425;29.16
54640;54644;131.63
54641;35927;23.26
54641;35929;27.5
54641;69329;148.96
54642;62320;54.76
54642;36516;219.66
54642;36510;265.18
54643;54644;72.61
54643;62320;50.45
54643;62320;268.77
54644;36516;52.76
54644;54645;270.02
54644;54643;72.61
54644;54640;131.63
54645;35946;309.99
54645;36516;199.92
54645;54644;270.02
54646;69333;9.35
54646;41844;250.72
54647;35598;28.89
54647;67172;92.54
54648;35581;70.49
54648;54649;48.08
54648;35615;88.89
54649;35601;55.42
54649;54648;48.08
54649;35642;132.15
54650;54651;15.21
54651;54650;15.21
54651;54653;60.3
54651;54653;268.65
54652;24852;599.83
54652;54647;130.07
54653;54651;60.3
54653;54651;268.65
54653;67109;47.16
54654;35643;11.06
54654;54652;111.89
54655;48736;446.85
54655;54654;25.18
54656;24854;451.24
54656;55802;87.75
54657;36383;16.43
54657;36386;237.2
54658;54660;27.08
54658;36384;12.62
54659;41852;20.12
54660;36385;57.4
54660;54661;31.1
54661;41845;42.52
54662;36389;44.2
54662;36385;89.12
54662;54663;82.82
54663;36388;34.49
54663;36385;100.38
54663;54662;82.82
54664;54656;91.94
54664;24844;395.95
54665;24863;342.14
54665;54664;90.76
54666;35644;174.51
54666;35706;79.02
54667;28312;78.76
54667;2360;88.49
54668;28314;56.32
54668;54667;135.0
54669;28315;65.29
54669;54668;115.06
54670;2359;7.34
54670;54669;92.7
54671;60985;15.1
54671;54672;14.39
54672;28324;52.26
54672;54670;155.97
54673;54672;161.22
54673;54674;14.72
54674;40467;126.24
54675;28357;60.48
54675;54673;51.46
54676;28377;94.04
54676;54675;159.41
54677;28376;73.07
54677;54676;65.68
54678;28385;68.76
54678;54677;95.14
54679;28391;58.88
54679;54678;58.18
54680;28426;59.85
54680;54679;203.33
54681;54680;66.34
54681;28424;9.7
54682;28921;53.31
54682;28923;27.88
54682;28415;44.02
54683;28931;87.01
54684;28932;85.23
54685;28448;70.19
54685;54681;154.17
54686;54688;67.43
54687;54689;74.98
54688;28938;87.08
54688;28932;36.88
54688;54686;67.43
54689;54687;74.98
54689;28462;84.82
54689;68315;73.5
54690;28462;52.44
54691;28448;207.17
54692;54693;97.64
54692;54691;37.24
54692;63054;50.24
54693;28468;36.84
54693;54692;97.64
54694;11417;22.13
54694;11419;103.31
54695;66092;110.44
54696;54263;56.26
54697;53927;229.89
54698;17451;53.25
54699;25712;5.94
54699;25710;22.95
54700;54702;140.35
54701;38087;68.44
54701;38093;221.47
54701;54702;255.38
54702;38093;210.21
54702;54700;140.35
54702;54701;255.38
54703;51561;80.59
54703;54749;124.2
54704;54742;33.83
54704;16286;40.99
54705;54740;88.77
54705;54745;19.04
54705;59823;99.38
54706;38094;232.61
54707;54708;117.14
54707;54708;364.23
54707;54710;62.96
54708;54707;364.23
54708;54707;117.14
54708;54712;116.18
54709;38094;264.17
54710;54713;110.56
54710;54711;161.65
54710;54707;62.96
54711;54718;206.42
54711;54710;161.65
54711;67844;82.12
54712;54708;116.18
54713;54710;110.56
54713;54714;13.86
54713;67844;23.38
54714;54713;13.86
54714;54715;30.22
54714;54719;249.96
54715;67844;14.22
54715;54714;30.22
54715;54718;98.88
54716;54719;46.72
54717;38096;33.15
54717;38092;116.39
54717;38095;18.63
54718;54715;98.88
54718;54721;46.86
54718;54711;206.42
54719;54714;249.96
54719;54716;46.72
54719;54726;195.64
54720;54724;63.81
54721;54722;20.6
54721;54718;46.86
54721;53411;22.08
54722;54723;7.35
54722;54721;20.6
54722;53411;18.77
54723;54725;22.7
54723;54722;7.35
54723;54726;30.04
54724;54727;20.42
54724;54720;63.81
54724;54729;63.74
54725;54723;22.7
54725;53412;29.69
54725;54726;27.95
54726;54719;195.64
54726;54725;27.95
54726;54723;30.04
54727;54724;20.42
54727;54732;67.87
54727;54728;55.49
54728;54727;55.49
54728;53412;22.73
54728;67843;22.41
54729;54724;63.74
54729;54731;33.38
54730;54731;14.05
54730;54729;28.78
54731;54730;14.05
54731;54736;38.59
54732;54727;67.87
54733;54734;15.42
54733;38101;72.23
54734;54736;15.06
54734;54730;39.24
54735;54741;76.58
54736;64598;140.06
54736;16288;8.89
54737;29925;73.61
54737;54752;321.94
54738;29921;20.01
54738;29930;32.42
54739;54742;91.87
54740;53414;94.83
54740;54705;88.77
54741;54704;107.83
54741;54735;76.58
54742;54744;31.93
54742;54704;33.83
54742;54739;91.87
54743;29929;97.79
54743;54743;635.53
54743;54743;635.53
54744;54742;31.93
54745;54746;23.37
54745;54705;19.04
54745;54750;114.51
54746;54745;23.37
54746;54747;48.72
54746;54753;201.18
54747;54746;48.72
54748;54753;232.32
54748;51561;87.73
54748;16287;121.51
54749;54703;124.2
54750;54753;160.71
54750;54745;114.51
54750;53414;301.24
54751;51562;207.48
54752;54737;321.94
54753;54750;160.71
54753;54748;232.32
54753;54746;201.18
54754;49205;15.82
54755;54756;71.64
54755;60375;651.66
54755;54757;277.86
54756;54755;71.64
54757;16285;40.09
54757;54762;215.42
54757;54755;277.86
54758;49210;213.12
54759;54766;550.07
54759;54763;187.14
54759;54761;238.51
54760;16285;112.02
54761;54759;238.51
54762;54757;215.42
54763;54767;337.51
54763;54765;225.15
54763;54759;187.14
54764;53410;243.34
54765;2611;537.98
54765;54763;225.15
54766;54759;550.07
54767;54763;337.51
54768;44969;617.68
54769;54771;79.21
54769;5317;22.82
54770;5324;61.3
54770;5321;43.66
54771;470;44.62
54771;5320;33.03
54772;5312;31.51
54773;41828;106.96
54773;41827;26.95
54774;5298;52.64
54775;2785;18.07
54775;20415;706.2
54776;6103;11.59
54776;60048;15.62
54776;5997;148.46
54777;11218;114.98
54777;58281;121.91
54778;54779;96.7
54778;11204;78.81
54778;11205;60.93
54778;11209;46.24
54779;54778;96.7
54779;54780;51.0
54779;11200;137.31
54780;54781;24.14
54780;54779;51.0
54780;54782;43.69
54781;54780;24.14
54782;54780;43.69
54783;5307;178.74
54784;59373;117.94
54785;53435;7.27
54785;65637;36.64
54785;54786;62.85
54786;65811;39.16
54786;65638;36.52
54786;54785;62.85
54787;12164;152.31
54787;68797;284.82
54788;53751;13.95
54789;53754;25.34
54789;66438;31.88
54789;8005;426.25
54790;65248;169.42
54791;66829;7.35
54791;54807;126.3
54792;54793;105.91
54793;53544;188.09
54793;50857;21.38
54794;53210;171.27
54794;54795;14.23
54795;66871;10.16
54796;31272;51.15
54796;53304;25.85
54797;51114;38.06
54797;51116;101.77
54797;63640;111.62
54798;29146;12.3
54798;29152;33.44
54798;29149;9.65
54799;54800;70.33
54799;41839;254.39
54799;63718;140.28
54800;54801;45.85
54800;54801;325.11
54800;54801;320.3
54800;54799;70.33
54801;54800;45.85
54801;54800;320.3
54801;54800;325.11
54802;54074;52.86
54803;46465;15.19
54803;46464;2544.33
54803;62442;190.3
54804;38783;878.29
54804;62442;104.73
54805;54188;51.01
54805;54185;263.22
54805;54184;122.99
54806;21363;219.96
54807;54791;126.3
54807;54808;14.98
54807;59577;138.71
54808;54807;14.98
54809;11203;26.18
54810;11209;80.69
54811;2175;135.67
54811;2173;73.8
54812;46716;345.58
54813;29850;8.77
54813;35130;89.04
54814;35087;31.08
54814;35091;87.34
54814;54815;16.99
54815;54814;16.99
54815;35087;33.65
54815;35098;138.97
54816;35106;23.36
54817;35111;166.51
54817;54818;94.59
54818;29648;74.33
54818;54817;94.59
54818;35111;140.33
54819;68938;9.64
54819;39967;61.8
54819;2221;86.59
54820;62135;108.23
54820;62134;14.56
54820;54824;59.84
54821;54822;8.84
54821;34576;124.48
54822;54823;6.41
54822;54821;8.84
54822;54827;62.81
54823;54824;14.66
54823;54822;6.41
54823;62134;60.04
54824;54823;14.66
54824;34642;243.21
54825;29649;12.89
54825;34597;88.98
54825;35153;45.54
54826;54827;8.37
54826;54821;62.67
54826;34595;130.0
54827;54826;8.37
54827;34638;203.12
54828;43053;39.85
54828;35199;130.35
54828;35166;82.02
54829;34633;45.18
54830;34663;80.58
54830;34696;160.06
54830;34642;64.84
54830;34638;42.83
54831;34686;15.23
54832;34686;41.7
54832;34681;42.15
54832;34663;73.13
54833;33055;8.87
54833;33059;14.5
54834;49348;563.22
54834;29942;66.14
54835;48027;63.99
54835;48026;52.98
54836;51672;82.1
54836;56547;49.98
54836;56548;109.01
54837;58246;57.78
54837;58243;29.18
54837;12322;135.29
54838;56552;906.42
54838;54697;113.95
54839;46079;68.93
54840;40046;93.34
54841;62855;316.8
54841;40061;83.39
54841;40034;283.65
54842;67592;41.95
54842;54843;8.78
54842;29882;3.3
54843;33388;7.6
54843;54842;8.78
54843;54844;29.66
54844;29882;31.71
54844;64962;190.56
54845;40944;9.54
54845;39779;77.71
54845;39995;72.78
54846;40018;82.75
54846;54847;70.57
54846;39784;110.76
54847;53287;87.54
54847;53287;114.22
54847;54846;70.57
54848;62057;11.09
54848;24952;75.32
54848;52922;214.08
54849;54850;14.7
54849;54850;82.12
54849;62061;25.92
54849;54851;26.47
54850;54849;14.7
54850;54849;82.12
54850;54851;25.4
54851;54850;25.4
54851;24974;64.42
54851;54849;26.47
54852;40042;21.72
54853;52507;37.51
54854;40955;144.02
54855;40954;80.55
54856;54857;78.89
54857;40048;45.44
54857;40022;54.57
54857;54856;78.89
54858;40505;31.02
54858;54859;33.89
54859;40505;37.5
54859;59127;275.95
54860;23149;47.86
54861;5695;14.42
54861;5698;30.25
54861;5692;81.5
54862;54863;15.27
54862;66511;27.34
54862;5704;141.89
54863;5703;25.82
54863;54862;15.27
54863;5714;118.65
54864;7472;24.06
54865;7471;29.2
54865;54864;42.18
54866;5748;38.17
54866;52571;69.49
54866;54867;19.17
54867;5748;37.68
54867;5817;57.1
54867;54866;19.17
54868;5814;90.32
54868;54869;23.84
54869;5753;104.74
54870;6114;21.69
54870;6115;35.41
54871;5988;47.38
54871;54870;34.33
54872;5490;37.47
54872;54873;65.22
54873;29504;68.17
54874;6021;4.69
54874;4282;136.64
54874;6020;370.74
54875;2965;30.63
54875;54876;21.43
54876;2968;103.7
54877;6558;88.08
54877;48943;49.31
54877;6559;68.28
54878;26364;293.25
54879;4284;45.06
54879;54878;78.92
54880;55380;21.94
54880;6598;130.62
54881;47881;30.97
54881;19082;22.08
54883;59430;63.77
54884;60557;109.38
54884;54886;7.38
54884;46077;227.12
54885;54884;12.38
54886;52261;116.59
54886;54884;7.38
54887;24016;55.71
54887;24015;72.57
54888;49007;44.27
54888;24016;61.79
54889;1997;251.96
54890;18412;29.45
54891;54892;13.63
54892;54895;14.56
54892;54891;13.63
54892;54894;29.22
54893;54896;25.12
54894;32876;52.9
54894;39945;15.52
54894;54896;25.91
54894;54892;29.22
54895;54892;14.56
54896;54893;25.12
54896;54897;16.35
54896;54897;85.93
54896;54894;25.91
54897;54896;16.35
54897;54896;85.93
54897;54898;35.51
54898;54897;35.51
54898;54911;97.66
54899;10278;135.74
54900;33306;12.31
54901;33306;12.25
54902;54903;25.62
54903;33306;159.12
54903;54904;25.47
54903;54902;25.62
54903;33316;59.1
54904;54903;25.47
54905;54906;27.5
54906;54908;49.33
54906;54905;27.5
54906;54907;31.11
54907;54906;31.11
54908;54906;49.33
54908;32752;125.42
54908;32743;43.07
54909;28291;20.61
54909;54910;25.3
54910;28876;16.92
54910;54909;25.3
54910;28877;64.2
54911;68944;10.61
54911;25041;251.62
54912;67131;19.2
54913;33007;30.87
54914;32950;47.07
54914;39933;7.44
54914;54915;105.5
54915;32947;8.86
54915;39952;34.77
54916;32946;35.51
54916;54917;21.59
54917;32935;185.49
54918;54916;22.86
54918;54917;28.39
54919;26284;32.99
54919;26281;18.52
54919;26319;60.93
54920;26345;50.46
54920;54922;72.7
54920;26351;47.16
54921;26206;87.23
54921;26345;72.91
54921;54922;50.18
54922;54921;50.18
54922;54923;47.07
54922;54920;72.7
54922;54924;86.67
54923;26351;72.23
54923;26349;32.55
54923;54922;47.07
54924;54925;47.86
54924;26206;49.32
54924;54922;86.67
54925;26347;50.53
54925;54924;47.86
54925;26349;54.3
54926;33337;195.06
54926;33335;11.4
54927;52564;45.26
54928;33366;79.1
54928;54929;75.26
54928;54930;60.21
54929;54928;75.26
54930;54928;60.21
54930;24927;139.22
54930;33358;377.93
54931;52563;68.7
54932;33317;197.31
54932;43176;11.64
54933;25060;131.0
54934;54935;112.46
54934;54935;142.67
54934;33444;40.04
54935;54934;112.46
54935;54934;142.67
54935;33455;37.91
54936;25014;17.46
54936;24901;67.45
54936;49840;273.9
54937;34270;80.53
54937;18280;51.46
54937;34289;98.66
54938;54939;68.6
54938;54366;14.37
54938;34283;18.26
54939;54938;68.6
54940;54942;6.4
54940;33688;9.52
54940;33685;102.35
54941;33689;52.54
54941;33688;27.53
54941;54943;19.88
54942;54940;6.4
54942;33701;171.53
54942;54943;28.29
54943;54942;28.29
54943;62825;79.29
54943;54941;19.88
54944;54945;30.56
54945;33726;23.71
54945;33722;44.35
54945;54944;30.56
54946;24987;243.08
54947;40008;23.59
54947;2238;46.54
54948;54949;90.04
54948;24911;134.99
54948;24920;71.56
54949;40422;70.38
54949;54948;90.04
54949;24977;111.0
54950;33929;20.15
54950;33925;28.88
54950;54951;17.0
54951;33933;36.53
54951;33923;52.42
54951;54950;17.0
54952;25009;41.96
54952;52567;116.42
54952;54953;49.77
54953;54952;49.77
54953;54955;109.98
54953;49841;53.82
54954;54955;38.26
54954;52566;38.0
54954;24976;162.3
54955;52567;49.66
54955;54954;38.26
54955;54953;109.98
54956;52567;13.02
54957;34007;39.21
54957;34014;59.01
54957;34002;46.95
54958;34011;22.76
54959;34027;54.93
54960;54961;82.46
54961;49765;22.75
54961;25059;26.49
54961;54960;82.46
54962;28638;23.48
54963;40099;80.2
54964;28641;69.37
54965;63659;28.02
54965;44888;44.59
54966;28953;12.72
54966;28952;13.39
54966;54969;65.73
54967;54968;20.62
54968;54972;61.06
54968;54967;20.62
54968;54969;69.64
54969;54966;65.73
54969;54968;69.64
54969;54970;18.48
54970;54973;59.89
54970;54969;18.48
54970;54971;23.0
54971;54970;23.0
54972;54973;86.91
54972;54968;61.06
54972;63664;106.06
54973;54972;86.91
54973;54970;59.89
54973;54974;59.74
54974;54973;59.74
54974;54975;109.17
54974;63664;37.21
54975;54974;109.17
54976;12361;59.91
54976;12360;63.78
54976;12355;108.86
54977;12365;35.55
54977;12373;6.98
54977;12371;39.34
54978;52488;53.08
54978;54983;52.58
54978;54980;91.66
54979;51410;12.14
54979;51407;26.41
54979;54982;36.2
54980;54978;91.66
54981;54983;22.45
54982;54979;36.2
54983;54981;22.45
54983;51420;42.7
54983;54978;52.58
54984;59571;382.58
54984;63580;76.1
54984;63581;58.6
54985;40359;136.14
54985;59571;87.21
54985;58553;440.85
54986;54987;8.46
54987;58546;47.24
54987;54986;8.46
54987;58547;199.58
54988;40368;194.07
54988;58550;52.65
54988;58547;36.92
54989;63253;21.52
54989;54990;34.78
54989;54991;54.14
54990;54989;34.78
54990;54993;39.4
54990;54992;33.87
54991;54989;54.14
54992;54990;33.87
54993;54990;39.4
54993;54994;23.82
54993;54995;33.56
54994;54993;23.82
54994;54997;34.15
54994;54996;30.63
54995;54993;33.56
54996;54994;30.63
54997;54994;34.15
54997;54999;34.4
54997;54998;33.86
54998;54997;33.86
54999;54997;34.4
54999;55000;26.3
54999;55001;101.96
55000;54999;26.3
55001;51400;88.52
55001;51413;22.19
55001;54999;101.96
55002;55003;45.9
55003;52484;10.97
55003;51408;48.06
55003;55002;45.9
55004;55007;18.05
55005;55008;32.98
55006;51404;398.15
55006;51403;56.06
55006;55007;70.62
55007;55008;10.64
55007;55004;18.05
55007;55006;70.62
55008;51410;67.18
55008;55007;10.64
55008;55005;32.98
55009;55010;68.53
55009;63246;103.24
55009;43301;115.18
55010;55009;68.53
55011;55014;43.48
55012;55013;64.35
55013;51419;44.12
55013;55012;64.35
55013;51417;32.86
55014;55011;43.48
55014;51417;80.52
55014;63231;107.86
55015;63231;50.21
55015;55018;117.65
55015;63249;106.9
55016;53997;85.9
55017;55018;38.01
55017;55017;273.14
55017;55017;273.14
55018;55017;38.01
55018;63336;89.85
55018;55015;117.65
55019;54000;16.76
55019;55020;33.0
55019;54002;63.57
55020;55019;33.0
55021;63246;125.21
55022;59051;13.91
55023;52806;6.34
55023;41510;15.98
55023;55026;75.88
55024;49205;207.74
55024;49200;104.76
55025;49187;112.61
55025;49201;202.14
55026;41520;82.57
55026;62950;45.96
55026;55023;75.89
55027;55083;451.39
55027;55029;98.3
55028;38930;313.79
55029;41783;16.63
55029;42934;412.62
55029;55028;26.26
55030;17454;44.03
55031;43557;26.77
55031;43556;23.47
55031;55032;14.16
55032;55031;14.16
55033;49102;73.8
55033;55034;57.81
55034;44140;115.4
55034;55035;58.44
55035;43948;123.38
55036;43950;116.72
55036;62659;9.85
55036;55039;121.94
55037;55038;11.21
55037;55040;243.28
55038;55037;11.21
55038;20588;343.61
55039;62663;14.66
55039;55036;121.94
55039;40558;164.68
55040;44141;85.15
55040;55041;11.85
55041;55040;11.85
55041;55038;243.6
55042;40556;14.36
55042;55043;33.01
55042;20588;1478.14
55043;44161;58.27
55043;44169;36.42
55043;55042;33.01
55044;44823;159.26
55045;55046;20.8
55045;24622;92.94
55045;55053;109.14
55046;55047;26.35
55046;55045;20.8
55046;55057;213.27
55047;55048;27.09
55047;55046;26.35
55047;55057;203.29
55048;55049;30.69
55048;55047;27.09
55048;55058;227.57
55049;55050;26.27
55049;55048;30.69
55049;55059;220.4
55050;55051;24.32
55050;55049;26.27
55050;55060;215.57
55051;55052;16.72
55051;55050;24.32
55051;55055;208.63
55052;55051;16.72
55052;62515;69.51
55052;55056;61.49
55053;55045;109.14
55054;24622;487.91
55055;55060;24.7
55055;55051;208.63
55055;59309;53.76
55056;55052;61.49
55057;55047;203.29
55057;55058;38.68
55057;55046;213.27
55058;55059;25.44
55058;55048;227.57
55058;55057;38.68
55059;55060;27.05
55059;55058;25.44
55059;55049;220.4
55060;55050;215.57
55060;55055;24.7
55060;55059;27.05
55061;43569;11.05
55061;69106;21.19
55062;41222;347.2
55063;43918;289.18
55064;43827;134.98
55064;56771;22.62
55065;43938;13.96
55065;19327;106.28
55066;66606;18.68
55066;19309;145.0
55066;19311;215.79
55067;62631;389.22
55067;53552;253.04
55067;55068;108.57
55068;55067;108.57
55069;35986;15.7
55069;35514;21.42
55070;2409;351.21
55070;55075;19.16
55071;55070;19.06
55071;37028;106.06
55072;67265;201.8
55072;29859;27.18
55073;37041;116.42
55073;55072;32.15
55074;37034;166.21
55074;55073;23.96
55075;55076;80.2
55075;55074;21.96
55076;37029;135.68
55076;37027;41.84
55076;55075;80.2
55077;55078;143.89
55077;473;1860.75
55078;65640;2.33
55079;1289;84.87
55079;55080;26.97
55080;38800;113.97
55081;1289;14.94
55081;55082;51.68
55081;22086;272.02
55082;43554;24.71
55082;55081;51.68
55083;39543;86.58
55084;62797;959.06
55084;45914;89.91
55084;55085;50.01
55085;55084;50.01
55086;55087;45.01
55086;2290;46.19
55086;55088;86.9
55087;55086;45.01
55088;55089;49.99
55088;55086;86.9
55088;55090;65.58
55089;55088;49.99
55090;55091;102.97
55090;55088;65.58
55090;55092;62.34
55091;55090;102.97
55092;55093;109.55
55092;55090;62.34
55092;55094;40.52
55093;55092;109.55
55094;55095;108.26
55094;55092;40.52
55094;55096;38.77
55095;55094;108.26
55096;55097;116.18
55096;55094;38.77
55096;55098;42.52
55097;55096;116.18
55098;55144;33.07
55098;55096;42.52
55098;55099;120.18
55099;55098;120.18
55100;68233;19.69
55100;68234;21.5
55100;62809;551.8
55101;68233;33.23
55102;62803;14.09
55102;55109;75.96
55102;55103;284.97
55103;55102;284.97
55104;55105;43.7
55104;25234;66.26
55104;55106;127.17
55105;55104;43.7
55106;55104;127.17
55106;25234;110.02
55106;68218;296.68
55107;55108;130.56
55107;55145;43.72
55107;25234;15.69
55108;55107;130.56
55109;25249;52.17
55109;55112;65.02
55109;55102;75.96
55110;55111;99.28
55111;68232;36.1
55111;55141;82.28
55111;55115;64.19
55111;55110;99.28
55112;55109;65.02
55112;55141;32.84
55112;55113;245.87
55113;55119;26.39
55113;62812;34.94
55113;55112;245.87
55114;55115;52.56
55114;55115;225.62
55114;68230;171.41
55115;55111;64.19
55115;55114;52.56
55115;55114;225.62
55116;55117;82.2
55117;55118;49.38
55117;55148;85.52
55117;55116;82.2
55118;55117;49.38
55118;55151;98.33
55118;55119;50.69
55119;55113;26.39
55119;55147;107.41
55119;55118;50.69
55120;62794;33.16
55121;55139;28.76
55121;55122;17.96
55121;55125;106.54
55122;55123;292.9
55122;55134;121.88
55122;55121;17.96
55123;55122;292.9
55124;62922;48.8
55124;55125;51.16
55124;62920;95.02
55125;55124;51.16
55125;55131;49.39
55125;55121;106.54
55126;55127;48.46
55126;55134;127.36
55126;62922;50.58
55127;55126;48.46
55127;55130;49.44
55127;55129;146.48
55128;55132;20.7
55129;25231;353.88
55129;55135;37.47
55129;55127;146.48
55130;55132;30.27
55130;55127;49.44
55130;55133;124.33
55131;55133;75.9
55131;55125;49.39
55131;62812;52.63
55132;55128;20.7
55132;55130;30.27
55132;55133;146.56
55133;55131;75.9
55133;55130;124.33
55133;55132;146.56
55134;55126;127.36
55134;55135;32.98
55134;55122;121.88
55135;55136;78.42
55135;55129;37.47
55135;55134;32.98
55136;55135;78.42
55136;55138;26.92
55136;55137;8.5
55137;55136;8.5
